Unnamed: 0,description,points,country,province,variety,price
133495,"Though fruit-driven, forward and accessible, this surprises with the chewy density of its midpalate, and the depth and texture of the finish. It begins with somewhat sweet with candy flavors of raspberries, red currants and Bing cherries. Then it opens up, adding moist earth, minerals, flint and wisps of chocolaty smoke. Firm acidity and a balanced structure complete this classically proportioned and well-defined wine. An amazing 51,000 cases were made.",89,US,Oregon,Pinot Noir,20
40407,"The later disgorging of this wine made from 67% Pinot Noir and 33% Chardonnay has given it a complexity of texture and flavor that's compelling, an older golden-apple and dried apricot sensibility that's intriguing on the nose and palate. Sizzling acidity makes for a crisp, dry wine, with lengthy finish.",93,US,California,Sparkling Blend,40
113442,"A little raw around the edges, lacking the sexy lushness you want in a fine Pinot Noir. Mostly that's a function of high acidity and a touch of minty green. Still, it's a delicious, complex wine, with oaky flavors of raspberries, cherries and Asian spices. Probably best now and for the next five years.",89,US,California,Pinot Noir,50
30434,"Light fruit flavors combine watermelon and strawberry, accented with charred, astringent tannins. A tobacco flavor threads on through the finish, with a slightly chalky mouthfeel.",87,US,Oregon,Pinot Noir,28
50408,"For this new offering from the winery, fruit comes from top vineyards Dineen, StoneTree, Klipsun, Pepper Bridge, Discovery and Kiona. It displays strong aromas of burnt coffee, woodspice and cherry. Flavors are medium bodied with blocky tannins and mouthwatering acids.",88,US,Washington,Bordeaux-style Red Blend,30
20237,"Cocoa, vanilla and baking spice aromas intertwine with cranberry, black licorice, herb and dark fruit on a wine with a very distinctive aromatic profile. The cranberry and cherry flavors are quite soft for the variety, seeming a touch dried out at times but showing a pleasing sense of balance.",90,US,Washington,Cabernet Sauvignon,38
85953,"Grassy, herbaceous tones are a tad pungent, but they add freshness to this lusciously textured, easy-drinking Gewürz. It's off-dry, with loads of fleshy yellow peach, pineapple and melon flavors, with delicate tangerine-juice acidity. Drink now.",86,US,New York,Gewürztraminer,13
85434,"This is a polished, really likeable Chard. It offers everything the variety should: a rich, creamy texture, brisk acidity, and ripe, delicious flavors of pineapples, apricots, peaches and kiwis coated with vanilla.",90,US,California,Chardonnay,27
73815,"The wine is pale in color and very light in body, neither of which is a bad thing. You want some delicacy in a Pinot Noir. The drawback is in a candied simplicity to the flavors, which are of Lifesaver cherries and raspberries.",86,US,California,Pinot Noir,50
76715,"This lush, smooth and supple Cabernet is drinkable now for its rich array of red berry fruit, briary spice, red licorice, blond tobacco and sandalwood flavors. It shows the softness of Alexander Valley Cabernet, but make no mistake, the balance enables it to age 6–8 years.",90,US,California,Cabernet Sauvignon,38
42179,"Light aromas of candle wax, kiwi and citrus lead to diluted fruit flavors. It lacks a sense of cohesion or variety.",82,US,Washington,Sauvignon Blanc,16
51477,"The wine is always a blend of the winery's best vineyards in the northern, warm section of the valley, including Allen, Rochioli Riverblock and Williams Selyem's Estate. The 2012 is dry, tannic, delicately structured and mouthwateringly tart, with cranberry, raspberry, cherry, sandalwood and dried herb flavors. Enjoy it now and through 2018.",94,US,California,Pinot Noir,69
20452,"Light and tart, this simple and fruity style has hard candy flavors of sour cherry and raspberry. A fun wine, straightforward and good for chilling.",85,US,Oregon,Pinot Noir,29
79837,"With production of more than 51,000 cases, this Cabernet will wash down lots of steaks and burgers. It's softly tannic in the mouth, with easy flavors of blackberry tea and oak.",85,US,California,Cabernet Sauvignon,23
123229,"Rhubarb, cranberry and strawberry mix on the nose in this richly inviting wine that is textured and not overwhelming in weight. Featuring electric acidity, the wine finishes boldly in blackberry and licorice.",90,US,California,Pinot Noir,42
107233,"A bit too strong in pyrazines, those notoriously green, feline aromas and tastes. Otherwise, the wine is crisp and pleasant in spearmint and citrus flavors.",83,US,California,Sauvignon Blanc,20
135379,"This is a big, strong, fruity, oaky wine that's not showing much subtlety now. It floods the mouth with blackberries, cherries, plums, spices and sweet, smoky oak, and the tannins are intricately soft and gentle. Will it develop in the bottle? No guarantees.",88,US,California,Cabernet Sauvignon,70
116870,"Not yielding much now beyond hard tannins and primary fruit flavors of black currants that verge on raisins. But then, it's Petite Sirah, a known ager, and the acid-tannin balance suggests just that. Give it until 2012, at least.",88,US,California,Petite Sirah,24
61409,"Generous in aromas of leather and chocolate-covered fig, this wine gets mushy in the middle. Thin with an earthy edge and a finish that's slightly herbal.",83,US,California,Zinfandel,24
1989,"This is serviceable but rather bland, with a dusting of cinnamon spice and simple, tart fruit.",85,US,Oregon,Chardonnay,16
12253,"An interesting wine, not without problems. Pours intensely dark, and opens with aromas ranging from blackberries to  earth and white pepper. In the mouth, straddles the ripeness line, with deliciously fruity flavors kept in check by an herbal edge. A blend of Paso Robles, Edna Valley and Santa Ynez Valley.",90,US,California,Syrah,19
42667,"About as rich and flamboyant as California Chardonnay gets, a wine that blows you away with sheer pyrotechnic wizardry. Massive in grilled pineapples, mangoes, Key lime pie, vanilla honey, crème caramel and dusty spices, accented with perfect acidity.",95,US,California,Chardonnay,30
68983,"A sleek blend of wet-cement minerality, slight dairy notes, citrus pith and a grapefruit spritz freshness makes for a very inviting nose on this wine from a new vineyard that overlooks the Santa Ynez River. A rocky, grassy element powers the palate, with lime zest and chopped Granny Smith apple-peel flavors.",91,US,California,Sauvignon Blanc,48
87756,"In this appellation blend from the single-vineyard-focused Los Gatos winery, aromas of cherry and chaparral scrub are pleasant if reluctant to emerge. The palate laces tart pomegranate and cranberry with licorice and forest-floor elements.",88,US,California,Pinot Noir,45
78061,"A streak of sharp acidity and green mint makes this wine too tart, despite some pleasant cherry, red currant, clove and cola flavors. The wine is unlikely to develop additional bottle complexity. Sourced from the Sanford & Benedict and La Rinconada vineyards.",84,US,California,Pinot Noir,34
98686,"Strong-minded with a tannic bite, this Cab has soft red fruit and a menthol quality to it that doesn't seamlessly mesh together.",82,US,California,Cabernet Sauvignon,30
102630,"Intensely floral on the nose, this is a blend of 70% Pinot Grigio grown in Carneros, 15% Traminer also grown in Carneros, and 15% Moscato giallo from Lodi, which the producer has previously employed in delightful wines of its own. Lilting and bright, it has substance behind the equal balance of fruit and spice, offering a taste of lemony ginger and pear.",90,US,California,White Blend,24
62424,"Styring releases their wines with plenty of bottle age and doesn't shy from high alcohol. The level of ripeness in this bottling is not for everyone, veering more toward Zin-like power than Pinot Noir elegance. It's lushly aromatic, with dominant pine needle and raspberry extract flavors. A dense, concentrated and pungent wine with a spicy top note.",92,US,Oregon,Pinot Noir,45
147164,"Shows all the fine qualities you want in a Merlot, such as ripe, sweet cherry and blackberry fruit, finely ground tannins, balancing acidity and a touch of oak. If only it had concentration, it would be a far better wine.",85,US,California,Merlot,22
1853,"This soft, robustly ripe wine shows a raisin-like prune character, tasting somewhat chalky on the palate.",83,US,California,Zinfandel,34
45476,"Matured in 50% new French oak, this wine offers medium concentration and appealing scents of rose petals, apples and cranberries. The tangy fruit is juicy and firm, and nicely balanced for cellaring.",90,US,Oregon,Pinot Noir,38
116574,"A beautiful young Rutherford Cabernet, showing the dusty elegance and complexity of a top estate. There's a rich herbality to the cherry, cassis and blackberry fruit, suggesting fresh green chervil, sage and thyme. Oak adds harmonious notes of vanilla, cedar and char. The tannins are thick and juvenile, but very finely ground. With 8% Cabernet Franc, this lush wine needs time. Hold until after 2008, and it should improve for another six years, conservatively.",94,US,California,Bordeaux-style Red Blend,75
29716,"This features an appealingly toasty aroma, substantial cherry and cassis fruit and a concentrated core. Elements of stem wood, black olive and clean earth filter through the finish, along with perfectly ripe tannins.",88,US,Washington,Cabernet Sauvignon,10
28200,"You'll want to stash this young Cab away for a while because it's too closed and tannic now for enjoyment. But it has a very rich, concentrated core of cassis flavor and is dry and balanced in acidity. Should negotiate the next 6–8 years easily, and maybe longer.",91,US,California,Cabernet Sauvignon,55
